ORDER_ID,PRODUCT_ID,Product,DATE,CITY_ID,QUANTITY
GAEFIXNR-819180,MPPDA11,Peda,29 December 2017,PAT01,101
HUFYDBKI-131390,SUDCMK6,Sudha Cow Milk,29 December 2017,BHO02,108
MMQROYLV-887774,MPBLSH18,Balusahi,30 December 2017,NAN5,88
SZEIIPYS-407812,MPPANR12,Paneer,30 December 2017,UJJ05,47
NMNWKLKT-663284,MPPDA11,Peda,30 December 2017,MUZ04,89
UDOARYKN-597137,SUDSMT5,Sudha Smart,30 December 2017,NAN5,21
PNVXDXVL-382804,MPGUJA16,GulabJamun,31 December 2017,NAJ4,52
BJMXKCFC-249967,MPPCRD17,Plain Curd,31 December 2017,DEL1,110
SKJKZKLS-438378,MPBLSH18,Balusahi,31 December 2017,DEL1,68
ZVRFRZIN-083406,SUDSMT5,Sudha Smart,31 December 2017,NAR3,14
UFNZNKWL-253284,SUDHEL4,Sudha Healthy,31 December 2017,GHA03,150
DXWHZKLL-706828,MPBLSH18,Balusahi,01 January 2018,NAR3,45
WHKDAVOH-518058,MPPDA11,Peda,01 January 2018,IND01,41
NMKJINHO-939306,SUDSMT5,Sudha Smart,01 January 2018,MUZ04,28
OMYTQCSA-848205,MPPANR12,Paneer,02 January 2018,DEL1,120
AARMONTV-453074,MPMTDH10,Mishti dahi,02 January 2018,PAT01,74
JYGMIIBI-156489,SUDSMT5,Sudha Smart,03 January 2018,GAY02,97
TVXQOLLG-166587,SUDGLD1,Sudha Gold,03 January 2018,NDL2,56
SBEAKSQY-519339,MPGHEE7,GHEE,03 January 2018,DEL1,82
BWSOVEZT-445844,SUDSHT3,Sudha Shakti,03 January 2018,KAN01,79
TBVETMOC-218316,MPLSSI9,Lassi,05 January 2018,AGR04,32
TMTJKTBF-242880,MPKALA14,Kalakand,05 January 2018,GHA03,35
ETLVBUQJ-366580,MPMTDH10,Mishti dahi,07 January 2018,BHO02,146
VEJQAJFC-603834,MPPDA11,Peda,08 January 2018,BHO02,19
EMFOHCTS-467872,MPBLSH18,Balusahi,08 January 2018,KAN01,32
UOUIFLAU-193652,SUDCMK6,Sudha Cow Milk,09 January 2018,AGR04,90
BCVONFUZ-871224,SUDGLD1,Sudha Gold,10 January 2018,VAR05,141
ATOQCRAV-863457,MPBLSH18,Balusahi,10 January 2018,VAR05,55
KSBYRUVH-904223,SUDSHT3,Sudha Shakti,11 January 2018,GAY02,147
TXPPOFJL-809195,SUDCMK6,Sudha Cow Milk,12 January 2018,IND01,25
KYLSPYFO-178297,MPKALA14,Kalakand,12 January 2018,GWA04,32
KOTGILCE-364034,MPBLSH18,Balusahi,12 January 2018,NAJ4,36
AZCFRTXY-141870,MPICCR8,Ice Cream,13 January 2018,PAT01,15
DODLRKFD-546999,MPGHEE7,GHEE,15 January 2018,GHA03,18
CNDKOZBE-946146,SUDSMT5,Sudha Smart,18 January 2018,GHA03,84
PHXTPAZX-500836,MPGUJA16,GulabJamun,18 January 2018,KAN01,120
RYLKVATU-520142,MPSUSP13,Sudha Special,19 January 2018,VAR05,62
XEFJXYDG-964199,MPSUSP13,Sudha Special,19 January 2018,GHA03,69
ICHNUWGF-923564,MPSUSP13,Sudha Special,20 January 2018,BSC04,102
CDXGVSSR-418809,MPICCR8,Ice Cream,21 January 2018,NAN5,28
MICLZCDG-548137,MPSUSP13,Sudha Special,21 January 2018,PUR01,103
QOQTGEZP-786451,MPICCR8,Ice Cream,22 January 2018,GHA03,35
ASSBZTOZ-379016,SUDLIT2,Sudha Lite,22 January 2018,UJJ05,107
BFGPRXLA-290121,MPPDA11,Peda,22 January 2018,LUC02,18
JBLCGLAE-349431,MPPDA11,Peda,22 January 2018,RAN03,41
PLJWXGPW-893223,SUDSHT3,Sudha Shakti,23 January 2018,PAT01,101
WOYEAFUX-408482,MPKALA14,Kalakand,24 January 2018,NAN5,24
MEWCQYOR-676826,SUDCMK6,Sudha Cow Milk,24 January 2018,PAT01,108
XEHCOLFX-988614,MPLSSI9,Lassi,26 January 2018,RAN03,34
BRTOMFFC-165789,MPSUSP13,Sudha Special,26 January 2018,NAN5,106
ESRNYTZK-202424,SUDCMK6,Sudha Cow Milk,27 January 2018,GWA04,75
BBKLSYKQ-674999,MPBLSH18,Balusahi,28 January 2018,MUZ04,60
TRQPJEEL-109638,SUDLIT2,Sudha Lite,28 January 2018,MUZ04,16
OPREZURQ-053894,SUDSHT3,Sudha Shakti,28 January 2018,BHO02,40
OZJCSATL-770472,MPMTDH10,Mishti dahi,29 January 2018,BSC04,77
BLSVZRZK-893283,SUDLIT2,Sudha Lite,29 January 2018,BHG03,129
RYTYVKGF-605238,MPPDA11,Peda,29 January 2018,JAM01,18
OLKQLKOV-118704,MPSUSP13,Sudha Special,30 January 2018,NAR3,108
LDUZJRDY-383346,SUDLIT2,Sudha Lite,01 February 2018,IND01,13
FTSIBMZP-960674,MPLSSI9,Lassi,01 February 2018,DEL1,49
TKDLVKSG-997069,SUDSMT5,Sudha Smart,01 February 2018,JAM01,19
VGHBMZDZ-609514,MPKALA14,Kalakand,01 February 2018,GWA04,123
RUQGNRPL-541137,SUDCMK6,Sudha Cow Milk,02 February 2018,NAJ4,21
AXMBCLTY-619934,MPKALA14,Kalakand,02 February 2018,AGR04,99
PHTYCCTV-762574,SUDSMT5,Sudha Smart,02 February 2018,GHA03,75
MMDOICYU-727918,SUDHEL4,Sudha Healthy,03 February 2018,GAY02,92
BKKLFLZM-648860,MPMTDH10,Mishti dahi,03 February 2018,DHA02,80
CYHBQMUN-452043,MPRSGL15,Rasogulla,03 February 2018,RAN03,109
WXUQSNIT-125065,MPSUSP13,Sudha Special,03 February 2018,AGR04,80
WWODUAFT-943916,SUDLIT2,Sudha Lite,03 February 2018,JAB03,129
GOPBBUFW-462993,MPPANR12,Paneer,04 February 2018,BSC04,57
WKHNUOQZ-954703,MPKALA14,Kalakand,04 February 2018,LUC02,66
HGCTROWV-058309,MPPCRD17,Plain Curd,04 February 2018,PUR01,65
MLGQHYQQ-960866,MPPCRD17,Plain Curd,05 February 2018,BHG03,76
WCRKNKEW-324667,MPGHEE7,GHEE,05 February 2018,AGR04,12
WBAUQPHM-635917,SUDHEL4,Sudha Healthy,05 February 2018,DEL1,84
AWGICJYI-977770,MPPCRD17,Plain Curd,05 February 2018,DEL1,60
ETNFHOGA-112799,MPPCRD17,Plain Curd,05 February 2018,DHA02,40
RPZQYEDR-771147,MPLSSI9,Lassi,05 February 2018,BSC04,54
WTXBHJYN-795266,MPSUSP13,Sudha Special,06 February 2018,AGR04,111
JLASFONA-827597,SUDLIT2,Sudha Lite,06 February 2018,GHA03,58
CVIFYJWO-529293,SUDSMT5,Sudha Smart,07 February 2018,JAM01,113
FXKLYAWE-771169,MPKALA14,Kalakand,07 February 2018,LUC02,128
QYZQUQWE-115832,SUDCMK6,Sudha Cow Milk,07 February 2018,NAR3,138
BHJAYNUZ-771944,SUDSMT5,Sudha Smart,08 February 2018,NAR3,42
AXTOEREW-820698,MPRSGL15,Rasogulla,09 February 2018,MUZ04,34
DYHMBWCD-520576,MPRSGL15,Rasogulla,09 February 2018,KAN01,113
JSUOQOII-168214,MPICCR8,Ice Cream,09 February 2018,NAR3,35
WZVVHXUV-105462,MPGUJA16,GulabJamun,10 February 2018,JAM01,33
BCIVFYTL-053712,SUDLIT2,Sudha Lite,10 February 2018,GAY02,16
DCWECRIT-530377,MPPDA11,Peda,10 February 2018,NAR3,140
EOAOQEKR-144336,SUDLIT2,Sudha Lite,10 February 2018,NAJ4,49
OONITQGI-913978,SUDHEL4,Sudha Healthy,11 February 2018,PUR01,141
ZVTDSEIP-413505,MPPCRD17,Plain Curd,12 February 2018,GHA03,18
UUDZHLYS-868950,SUDSHT3,Sudha Shakti,13 February 2018,PAT01,124
JPMPQQIA-534723,MPKALA14,Kalakand,14 February 2018,BHO02,67
CBBQGASF-477129,SUDHEL4,Sudha Healthy,14 February 2018,BHG03,129
LUZHBAEI-665942,SUDSHT3,Sudha Shakti,14 February 2018,GAY02,21
RUAELONX-023849,MPLSSI9,Lassi,14 February 2018,AGR04,47
UURGHUZK-318766,MPPCRD17,Plain Curd,14 February 2018,DHA02,131
NVNRENJS-890461,MPMTDH10,Mishti dahi,15 February 2018,MUZ04,23
BUENUUPL-608708,MPMTDH10,Mishti dahi,16 February 2018,NAR3,112
RWJIMOFZ-190524,MPKALA14,Kalakand,16 February 2018,RAN03,60
QOJFYDPH-693547,MPGUJA16,GulabJamun,16 February 2018,RAN03,43
SBBIAKKO-537841,MPMTDH10,Mishti dahi,16 February 2018,NDL2,116
HBJAOMWM-578376,SUDCMK6,Sudha Cow Milk,16 February 2018,NAN5,13
BQQHBQNM-379976,MPGUJA16,GulabJamun,16 February 2018,VAR05,57
JTKYSONW-682027,MPLSSI9,Lassi,16 February 2018,LUC02,49
DTTEYDKH-490493,MPRSGL15,Rasogulla,16 February 2018,DEO05,44
CXUCSREH-963362,MPBLSH18,Balusahi,17 February 2018,BHG03,40
VIPFSISE-829454,SUDLIT2,Sudha Lite,17 February 2018,VAR05,133
ODEYVSES-274489,MPKALA14,Kalakand,17 February 2018,BHG03,23
FNTYFIHW-167767,MPKALA14,Kalakand,17 February 2018,NAN5,88
ONZIJPLC-161764,MPICCR8,Ice Cream,18 February 2018,GAY02,42
ECYIEGFV-624961,SUDGLD1,Sudha Gold,18 February 2018,GAY02,19
ZBMZHKGV-790682,SUDHEL4,Sudha Healthy,18 February 2018,BHG03,59
UJVLTJOE-949737,MPPCRD17,Plain Curd,19 February 2018,NAJ4,50
DPJDHBRK-211944,SUDHEL4,Sudha Healthy,19 February 2018,JAB03,70
HBTNVHHB-477275,MPPDA11,Peda,19 February 2018,DEO05,25
UUIMSWNY-866839,SUDHEL4,Sudha Healthy,19 February 2018,LUC02,42
OTJYXCFP-118599,MPSUSP13,Sudha Special,20 February 2018,GAY02,134
XVEIEEGF-849184,MPPANR12,Paneer,20 February 2018,GWA04,116
LYWZDJUQ-316107,MPPDA11,Peda,21 February 2018,GHA03,89
IEZOYNNZ-329696,MPPANR12,Paneer,21 February 2018,GHA03,89
MUYPUPNV-157465,MPGHEE7,GHEE,22 February 2018,IND01,17
GXPNOCMO-846921,MPKALA14,Kalakand,22 February 2018,NAN5,148
SLTDSBNS-611150,MPPCRD17,Plain Curd,23 February 2018,DEO05,74
DBVEMOYH-706843,MPSUSP13,Sudha Special,23 February 2018,LUC02,129
GUBUDOKJ-380953,MPKALA14,Kalakand,23 February 2018,NDL2,112
DANENFNE-104026,MPRSGL15,Rasogulla,23 February 2018,JAB03,127
ZHYAPZAB-041408,MPKALA14,Kalakand,23 February 2018,NAR3,144
TZDXFFVU-166275,MPPCRD17,Plain Curd,24 February 2018,VAR05,49
EUOKHBCV-724145,SUDGLD1,Sudha Gold,24 February 2018,BHO02,51
XKYJTBZE-122930,MPPDA11,Peda,24 February 2018,MUZ04,45
VBMWTKJD-261339,MPSUSP13,Sudha Special,24 February 2018,NAN5,37
RLBXIXZI-866599,MPKALA14,Kalakand,25 February 2018,GWA04,69
HXSHBMUL-266478,MPLSSI9,Lassi,26 February 2018,IND01,53
CCDSDTKX-526586,MPGUJA16,GulabJamun,27 February 2018,GAY02,75
RDXCANEL-813228,MPMTDH10,Mishti dahi,27 February 2018,NAN5,59
SJJBMMBA-240779,MPICCR8,Ice Cream,01 March 2018,JAB03,46
HJRXNMUS-272594,SUDLIT2,Sudha Lite,02 March 2018,JAM01,58
OZDBXDOT-428846,SUDLIT2,Sudha Lite,02 March 2018,BSC04,132
SFYXWAKN-287657,SUDCMK6,Sudha Cow Milk,03 March 2018,BSC04,44
OPHUIFRB-574468,SUDSMT5,Sudha Smart,03 March 2018,JAB03,118
ZDQBCJLW-313535,MPKALA14,Kalakand,03 March 2018,NDL2,113
HXYQKWPW-850883,MPGUJA16,GulabJamun,03 March 2018,GWA04,70
BZBHOZIT-510256,MPGUJA16,GulabJamun,05 March 2018,DEL1,30
TJHOFWXS-249212,MPGHEE7,GHEE,06 March 2018,JAM01,93
IATTVQIZ-976821,SUDSHT3,Sudha Shakti,06 March 2018,DHA02,16
OTILDOYI-370373,MPPCRD17,Plain Curd,06 March 2018,IND01,109
WXPLSFQV-057453,SUDLIT2,Sudha Lite,07 March 2018,IND01,96
YYGOHDYY-055356,MPGUJA16,GulabJamun,07 March 2018,GHA03,35
UMOKSQHG-093144,SUDSMT5,Sudha Smart,07 March 2018,NAR3,37
XCMTZYYW-147064,MPSUSP13,Sudha Special,08 March 2018,NAR3,88
YBOVJRSN-469867,MPSUSP13,Sudha Special,08 March 2018,BHG03,98
VSNHHDVM-740260,MPGUJA16,GulabJamun,09 March 2018,NAJ4,31
ZOFPXGWO-486468,MPPDA11,Peda,09 March 2018,JAM01,29
BKQPPMTW-083088,SUDSMT5,Sudha Smart,09 March 2018,DHA02,94
OJVWNRHZ-082290,SUDSMT5,Sudha Smart,09 March 2018,NAR3,125
BXCSZZMR-543777,MPSUSP13,Sudha Special,10 March 2018,DEL1,84
NYERNGNR-622317,SUDHEL4,Sudha Healthy,10 March 2018,BHG03,86
QKOHJVPR-096101,SUDHEL4,Sudha Healthy,10 March 2018,KAN01,33
OEZYOIGG-113747,SUDSHT3,Sudha Shakti,10 March 2018,GWA04,55
BCBRVNSG-846822,MPLSSI9,Lassi,10 March 2018,NDL2,64
MJYBNPSM-979512,MPPANR12,Paneer,13 March 2018,DEL1,58
NAKGCFHM-792906,MPMTDH10,Mishti dahi,13 March 2018,UJJ05,146
YWYBMRGH-035761,MPPANR12,Paneer,13 March 2018,BHG03,16
MAVZYXDQ-483456,MPPANR12,Paneer,14 March 2018,GWA04,13
OGHSOPVV-331922,MPGHEE7,GHEE,14 March 2018,PAT01,126
IRGEKWWU-359343,SUDGLD1,Sudha Gold,14 March 2018,PAT01,121
LFCZDUHA-964763,SUDSMT5,Sudha Smart,14 March 2018,RAN03,83
GPJMEKXI-698014,SUDHEL4,Sudha Healthy,14 March 2018,JAM01,125
HKHZUSAK-661484,SUDHEL4,Sudha Healthy,15 March 2018,UJJ05,72
IMEEAGBK-178352,MPKALA14,Kalakand,16 March 2018,JAM01,104
LBXZFSSI-875698,SUDHEL4,Sudha Healthy,16 March 2018,IND01,52
LSDUDIDO-612193,MPMTDH10,Mishti dahi,16 March 2018,IND01,138
PEMHIIVF-740560,SUDSHT3,Sudha Shakti,16 March 2018,MUZ04,29
XYZKKSNE-902806,MPGUJA16,GulabJamun,17 March 2018,BHO02,62
UAFEWNSL-639985,SUDGLD1,Sudha Gold,18 March 2018,DHA02,48
XJJWEHWY-688783,MPSUSP13,Sudha Special,18 March 2018,BHG03,38
FSQRYQMB-241091,SUDSMT5,Sudha Smart,19 March 2018,BHG03,12
DTJQBLGT-773018,SUDCMK6,Sudha Cow Milk,19 March 2018,UJJ05,43
YPAQWYQM-810431,MPICCR8,Ice Cream,19 March 2018,GHA03,43
GGCIFVWU-779936,MPGUJA16,GulabJamun,20 March 2018,DEO05,53
VYUWTKZC-933904,SUDCMK6,Sudha Cow Milk,20 March 2018,GHA03,67
XQRPJAJA-982061,MPGHEE7,GHEE,21 March 2018,NDL2,70
QWIPHCAZ-513419,MPKALA14,Kalakand,21 March 2018,IND01,19
RQSZUFRW-490979,MPICCR8,Ice Cream,21 March 2018,BHO02,43
ZVJCWYFG-201985,MPKALA14,Kalakand,22 March 2018,NAN5,48
GALWCNWH-597073,MPBLSH18,Balusahi,22 March 2018,GHA03,23
FPOKFKWI-602305,MPPANR12,Paneer,22 March 2018,DEO05,86
NXLLIVQX-122650,MPLSSI9,Lassi,22 March 2018,GWA04,106
QHALYAQM-231344,MPSUSP13,Sudha Special,23 March 2018,GAY02,75
VTARAUCE-789291,SUDHEL4,Sudha Healthy,23 March 2018,KAN01,106
VMYGUBUL-070498,SUDLIT2,Sudha Lite,23 March 2018,LUC02,58
PCUPIXNY-979879,MPPDA11,Peda,23 March 2018,KAN01,99
QLQFNAAA-012818,MPMTDH10,Mishti dahi,23 March 2018,KAN01,104
RNGZFTQG-395284,MPICCR8,Ice Cream,23 March 2018,GHA03,45
ICHRWLFD-274220,SUDLIT2,Sudha Lite,24 March 2018,BSC04,136
VXIZREQE-379005,SUDSHT3,Sudha Shakti,24 March 2018,BHG03,35
JEPLPIXZ-866729,SUDCMK6,Sudha Cow Milk,24 March 2018,GHA03,70
IARJZZEO-190662,SUDSHT3,Sudha Shakti,24 March 2018,GWA04,130
BSQHEOLR-822835,MPSUSP13,Sudha Special,24 March 2018,DEO05,92
PRKXCWVF-167461,MPPDA11,Peda,24 March 2018,GWA04,90
FXFWARWC-441309,MPKALA14,Kalakand,25 March 2018,RAN03,62
PUKRISTO-550181,MPBLSH18,Balusahi,25 March 2018,KAN01,25
DBLOTXCZ-952341,MPSUSP13,Sudha Special,25 March 2018,IND01,68
VGZOBECX-609010,MPGUJA16,GulabJamun,25 March 2018,NAR3,60
NBGAVBFG-241841,MPSUSP13,Sudha Special,25 March 2018,NAJ4,45
UPXYLQGK-109244,MPICCR8,Ice Cream,26 March 2018,BHG03,42
YYIQNXFH-778725,SUDSHT3,Sudha Shakti,27 March 2018,RAN03,73
JBCTPJMJ-523748,MPSUSP13,Sudha Special,27 March 2018,BHO02,137
LFTGPBQT-312737,MPKALA14,Kalakand,28 March 2018,JAB03,51
PYCGGOAZ-104163,MPGHEE7,GHEE,29 March 2018,UJJ05,76
XNCWVLAQ-829662,MPMTDH10,Mishti dahi,29 March 2018,BHG03,77
SDTGUWOW-091879,SUDGLD1,Sudha Gold,29 March 2018,AGR04,73
PDUYCFLZ-901387,SUDHEL4,Sudha Healthy,31 March 2018,PAT01,71
OUZCJUGR-654396,SUDCMK6,Sudha Cow Milk,31 March 2018,RAN03,103
XPJOABJD-099254,MPICCR8,Ice Cream,01 April 2018,NDL2,71
TKDUZQST-415438,MPMTDH10,Mishti dahi,01 April 2018,DHA02,60
YARNOROI-740884,MPPANR12,Paneer,02 April 2018,GAY02,73
BNUBKOWE-223439,MPICCR8,Ice Cream,02 April 2018,NAR3,141
EAQIJOHA-091627,SUDLIT2,Sudha Lite,02 April 2018,NAJ4,12
OZRKIJFX-842341,MPPDA11,Peda,02 April 2018,LUC02,125
GAHMLYFK-633433,SUDSMT5,Sudha Smart,02 April 2018,KAN01,11
LORFXXAI-414324,MPPDA11,Peda,02 April 2018,PUR01,98
FEEFIUUQ-398042,SUDGLD1,Sudha Gold,02 April 2018,IND01,44
RFXQYLEU-967695,SUDSHT3,Sudha Shakti,03 April 2018,LUC02,141
DCJVYKRZ-323612,MPKALA14,Kalakand,03 April 2018,LUC02,114
NWCRBBLM-256463,MPLSSI9,Lassi,03 April 2018,DHA02,131
KVSWLGJZ-487707,MPSUSP13,Sudha Special,04 April 2018,NAR3,39
TQKSHJMU-293935,SUDSHT3,Sudha Shakti,04 April 2018,DEO05,100
HGYSXRBG-860607,SUDSMT5,Sudha Smart,05 April 2018,MUZ04,105
DQHCUOYV-723920,SUDCMK6,Sudha Cow Milk,05 April 2018,JAB03,35
QOXGOPRG-687123,SUDHEL4,Sudha Healthy,06 April 2018,IND01,26
GBKCGROV-461545,MPKALA14,Kalakand,06 April 2018,BSC04,116
OUSYMUYR-583174,SUDSMT5,Sudha Smart,06 April 2018,GAY02,144
AWBKOZHC-987496,MPLSSI9,Lassi,06 April 2018,BSC04,74
LENOOPXY-170274,MPPANR12,Paneer,06 April 2018,BHO02,133
OJAEJOPP-929614,SUDGLD1,Sudha Gold,06 April 2018,UJJ05,31
VWAVCJYF-899817,MPSUSP13,Sudha Special,06 April 2018,BHO02,104
ZUVRAOGN-739238,SUDLIT2,Sudha Lite,07 April 2018,IND01,61
HCYYEMED-353587,MPICCR8,Ice Cream,08 April 2018,GAY02,77
ALDACXRG-021094,MPPCRD17,Plain Curd,08 April 2018,MUZ04,93
JIZGHJJB-632407,MPPANR12,Paneer,08 April 2018,JAM01,42
SRAQSIDD-648436,MPGUJA16,GulabJamun,08 April 2018,MUZ04,55
QVBIZAYJ-820270,SUDCMK6,Sudha Cow Milk,08 April 2018,GAY02,140
CRRHWMVV-436429,MPRSGL15,Rasogulla,09 April 2018,BHG03,86
JMVEIIFD-354441,SUDHEL4,Sudha Healthy,09 April 2018,GWA04,72
RXFKDRUS-906530,MPKALA14,Kalakand,10 April 2018,MUZ04,133
DXEFAMTO-665900,SUDLIT2,Sudha Lite,10 April 2018,VAR05,39
DOBTPBIO-762276,SUDGLD1,Sudha Gold,10 April 2018,VAR05,10
MHSBDXSB-619754,MPICCR8,Ice Cream,10 April 2018,NDL2,123
SVBPJUIX-561723,MPRSGL15,Rasogulla,11 April 2018,KAN01,133
ENZBIMAT-386990,SUDSHT3,Sudha Shakti,11 April 2018,JAB03,125
FTGXPLLR-006045,MPPANR12,Paneer,11 April 2018,JAB03,91
VXLCXHIX-253083,MPSUSP13,Sudha Special,11 April 2018,DEL1,111
NFCQIZMI-538734,MPKALA14,Kalakand,12 April 2018,DEO05,37
XYBETCSK-858028,MPLSSI9,Lassi,12 April 2018,DHA02,133
AWONSCFL-930452,MPGUJA16,GulabJamun,13 April 2018,MUZ04,42
WOWNJOZV-379892,MPRSGL15,Rasogulla,13 April 2018,VAR05,139
UMTYALIJ-589591,MPPCRD17,Plain Curd,13 April 2018,BHG03,81
ARHPDPPM-566111,MPPCRD17,Plain Curd,13 April 2018,GAY02,59
HLSFOBSY-129244,SUDSHT3,Sudha Shakti,13 April 2018,GWA04,90
KFDGLSXW-138083,MPPDA11,Peda,14 April 2018,IND01,133
MKTRPIOK-430829,MPSUSP13,Sudha Special,15 April 2018,NAJ4,127
ZGORRGDX-933919,SUDLIT2,Sudha Lite,15 April 2018,DHA02,120
MYJRXABR-919157,MPKALA14,Kalakand,15 April 2018,PAT01,77
JIDSZDIR-821461,SUDSMT5,Sudha Smart,15 April 2018,DEO05,44
UJQIYMKN-060729,MPBLSH18,Balusahi,15 April 2018,PUR01,38
VAGKYJQI-768049,MPKALA14,Kalakand,16 April 2018,NAN5,122
IKIEIZMO-106386,MPICCR8,Ice Cream,16 April 2018,GHA03,78
PQZDPMLT-181366,MPGUJA16,GulabJamun,16 April 2018,AGR04,31
VJENHGFK-675352,SUDCMK6,Sudha Cow Milk,17 April 2018,PAT01,21
IGTDJOQF-130849,MPMTDH10,Mishti dahi,17 April 2018,GAY02,142
WTIVKNHG-741652,SUDSMT5,Sudha Smart,17 April 2018,GAY02,41
AOMQURXH-133080,MPSUSP13,Sudha Special,17 April 2018,NAR3,98
RZUIOMCA-721956,MPKALA14,Kalakand,18 April 2018,PAT01,117
YAGODCLN-283573,MPSUSP13,Sudha Special,18 April 2018,UJJ05,132
SXLETINO-230185,MPLSSI9,Lassi,20 April 2018,RAN03,134
SZLDBPUR-703299,SUDSHT3,Sudha Shakti,20 April 2018,GAY02,136
JDSXGJDK-193951,SUDGLD1,Sudha Gold,20 April 2018,PAT01,39
GJHTIYBS-711971,MPMTDH10,Mishti dahi,20 April 2018,RAN03,96
TOPUKVQW-363739,MPPDA11,Peda,21 April 2018,JAM01,135
JZQQTTRY-430931,MPPANR12,Paneer,21 April 2018,UJJ05,105
TEHXWCKF-368351,MPMTDH10,Mishti dahi,21 April 2018,NAR3,59
TDLCASKL-911382,SUDHEL4,Sudha Healthy,22 April 2018,PUR01,112
QEWMESSS-974614,MPMTDH10,Mishti dahi,23 April 2018,BHO02,141
BWWNCSKO-288773,SUDSMT5,Sudha Smart,24 April 2018,DEO05,99
EENEAEAA-610835,SUDGLD1,Sudha Gold,26 April 2018,NAN5,110
PFDPSMYV-096994,SUDLIT2,Sudha Lite,26 April 2018,KAN01,54
ZVWDDYCH-042033,MPMTDH10,Mishti dahi,26 April 2018,BSC04,65
GLHTFWNR-537978,SUDLIT2,Sudha Lite,27 April 2018,GWA04,136
ACITSAYJ-932648,MPPANR12,Paneer,28 April 2018,RAN03,64
EBJKNEEX-439134,MPGHEE7,GHEE,28 April 2018,NAJ4,72
TATBVDQH-530837,SUDSHT3,Sudha Shakti,28 April 2018,RAN03,12
EQQBZTQF-495985,MPGUJA16,GulabJamun,28 April 2018,JAB03,38
WXKOIPSQ-561913,MPICCR8,Ice Cream,29 April 2018,NAN5,86
INAVZPSJ-946653,MPPANR12,Paneer,29 April 2018,RAN03,123
DRYXQQYR-493105,MPMTDH10,Mishti dahi,29 April 2018,AGR04,58
GKUCLHZP-010252,MPKALA14,Kalakand,30 April 2018,BHG03,89
SQVITCRT-321657,MPPDA11,Peda,30 April 2018,BHO02,122
HOSPSYZY-842510,SUDCMK6,Sudha Cow Milk,30 April 2018,MUZ04,140
HDJBJINQ-243366,MPPDA11,Peda,01 May 2018,KAN01,48
WBXNNEOP-273274,SUDSMT5,Sudha Smart,01 May 2018,BHG03,97
MUCZDDCP-223220,MPRSGL15,Rasogulla,02 May 2018,DEO05,92
SRIWTOIW-693397,MPSUSP13,Sudha Special,02 May 2018,NAN5,51
AOLTOIRG-596504,MPBLSH18,Balusahi,02 May 2018,DHA02,52
YISJHZTW-150012,MPPCRD17,Plain Curd,02 May 2018,AGR04,97
MRWHDNOB-302002,SUDSHT3,Sudha Shakti,02 May 2018,NDL2,16
BAPEPDYB-481285,SUDSHT3,Sudha Shakti,03 May 2018,NAR3,61
RPYOYGPG-666972,MPGHEE7,GHEE,03 May 2018,BHO02,90
LCDPEFNI-766959,MPPDA11,Peda,03 May 2018,NDL2,60
KHJUFVJI-383100,MPKALA14,Kalakand,04 May 2018,DEO05,140
UQQZNWRC-973591,SUDGLD1,Sudha Gold,04 May 2018,NAR3,148
ACWXOEXZ-200803,SUDCMK6,Sudha Cow Milk,04 May 2018,GHA03,95
UHPKUXZX-570057,SUDLIT2,Sudha Lite,05 May 2018,IND01,116
VNSDITHA-452865,SUDGLD1,Sudha Gold,05 May 2018,AGR04,107
FGMYVDFE-022400,MPPANR12,Paneer,05 May 2018,UJJ05,39
CSNJRWHR-177930,SUDSMT5,Sudha Smart,05 May 2018,PUR01,48
PORVLIXT-420197,SUDHEL4,Sudha Healthy,05 May 2018,IND01,62
VWSPTDSE-821904,SUDHEL4,Sudha Healthy,06 May 2018,NDL2,22
RJLKSYDP-460975,SUDLIT2,Sudha Lite,06 May 2018,KAN01,39
ZPOLHJAL-225740,SUDGLD1,Sudha Gold,06 May 2018,DHA02,23
UKKCGRIP-196016,SUDGLD1,Sudha Gold,06 May 2018,UJJ05,68
KMGZKWJB-493021,SUDLIT2,Sudha Lite,07 May 2018,GHA03,61
QYYWTYDR-263743,SUDGLD1,Sudha Gold,07 May 2018,RAN03,76
MJDVEQZP-062618,MPKALA14,Kalakand,07 May 2018,GHA03,137
IUXQLIHV-399366,MPKALA14,Kalakand,08 May 2018,UJJ05,52
WAVXYNFU-819519,MPKALA14,Kalakand,08 May 2018,GAY02,98
MCESKALE-035035,SUDSHT3,Sudha Shakti,08 May 2018,GWA04,42
GHLFBAVM-728716,MPPDA11,Peda,08 May 2018,BHO02,72
QVSRGOOA-468977,MPICCR8,Ice Cream,08 May 2018,GWA04,59
SDREUFJJ-372344,SUDHEL4,Sudha Healthy,08 May 2018,RAN03,69
YFVHLZRD-898069,SUDSHT3,Sudha Shakti,09 May 2018,UJJ05,36
FYTYSNDK-811917,MPRSGL15,Rasogulla,09 May 2018,BHO02,101
MIYCOBPK-463740,MPPANR12,Paneer,10 May 2018,BHO02,146
WMALQNGP-917469,MPRSGL15,Rasogulla,10 May 2018,GWA04,24
TBMPHVRR-732375,SUDSHT3,Sudha Shakti,10 May 2018,JAM01,21
CDNIGTXN-883905,MPGHEE7,GHEE,11 May 2018,GWA04,13
IMWENNHL-013705,MPPDA11,Peda,11 May 2018,BHO02,80
AATLWWVB-899008,MPGUJA16,GulabJamun,11 May 2018,BSC04,56
